108900108,09583,국립재활원,127.0116233053,37.640300486,[108900006]
227500083,65111,황산,127.1830750982,37.5494788448,[124000006]
108900109,09580,신태양슈퍼,127.0332567789,37.6187106157,[108900007]
108900104,09587,방천시장입구,127.033165664,37.6112192167,[107900017, 108900008, 107900014]
108900103,09588,경남아파트,127.0339622827,37.6166130305,[108900007]
109000206,10294,방학동새마을금고,127.036607838,37.6651960461,[100100154]
108900106,09585,신원아파트.북서울꿈의숲교회,127.0441844335,37.6261041404,[108900004, 108900001]
109000207,10295,거성학마을아파트,127.0381393473,37.6662273606,[100100154]
108900105,09586,미아역6번출구,127.0253615079,37.6259978752,[108900009]
109000208,10296,방학1동어린이집입구,127.040629992,37.66722904,[100100154]
229000989,63869,검전리,126.8492381427,37.8115041643,[111000012]
108900100,09592,경남아너스빌정문,127.0343615962,37.6130464866,[107900017, 107900014]
109000209,10297,창5동현대아파트,127.0404077764,37.6560288231,[100100138, 100100143]
229000988,63870,검전리,126.8493179931,37.8115715473,[111000012]
229000987,63874,전진사,126.8490828244,37.8150365569,[111000012]
108900102,09589,유성빌딩,127.0233502377,37.6358624476,[108900003, 108900002]
229000986,63876,천국기도원,126.8482708617,37.8206326347,[111000012]
108900101,09590,송암교회.화계사거리,127.0167976919,37.6340998628,[108900002]
109000241,10330,창동.신창시장,127.037431,37.637841,[100100007, 100100143, 109900011, 100100142, 100100153]
109000242,10331,신창.창동시장,127.0384233227,37.6390348339,[100100007, 100100143, 109900011, 100100153]
108900131,09536,한빛맹아학교,127.0152614722,37.6283602624,[108900003]
108900130,09537,형제슈퍼,127.0098045717,37.6366899993,[108900002]
108900137,09529,삼흥연립,127.0134909346,37.6281415722,[108900003]
108900136,09530,기도원입구,127.0079198482,37.6369855836,[108900002]
108900139,09527,강북문화정보도서관,127.0368767342,37.6257567194,[108900008]
108900138,09528,당진슈퍼,127.0323347327,37.6255150681,[108900005]
108900133,09534,동문굿모닝힐,127.0375144388,37.6239062793,[108900008]
108900132,09535,삼광학원,127.0320698722,37.6245116106,[108900005, 108900007]
108900135,09532,보람미용실,127.0153885691,37.6253042177,[108900009]
108900134,09533,인천슈퍼,127.034508418,37.626560245,[108900007]
109000231,10320,샘말어린이공원,127.0319036732,37.6687225635,[100100142]
108900120,09555,경남아파트,127.0342954858,37.6165820036,[108900008]
109000232,10321,안방학동,127.0299503298,37.6690814827,[100100142]
109000236,10325,동아운수앞,127.0139573374,37.6589448343,[100100159, 100100006, 100100017, 100100023, 109900010, 100100014, 100100030, 100100032]
108900129,09539,쌍문교,127.0247136823,37.646137751,[108900010, 109900007, 109900008]
109000226,10314,창번2교앞,127.0345285421,37.6386824506,[100100143, 100100142, 100100153]
108900126,09544,강북삼성의원,127.0168380681,37.6294387281,[108900003]
109000227,10315,대우아파트104동,127.0383497879,37.643255677,[109900002, 100100142]
108900125,09545,삼성하이츠빌라,127.0110166081,37.6367110122,[108900002]
109000228,10317,도봉산입구,127.041047463,37.6871747704,[100100144, 100100143, 100100021, 100100020]
108900128,09540,페리카나치킨,127.01656234,37.6254437283,[108900009]
108900127,09543,동성마트,127.0320590684,37.6236032594,[108900007]
108900122,09550,동성주택,127.0322081234,37.6230516286,[108900007]
108900121,09554,삼양부동산,127.01803349,37.624911397,[108900009]
108900124,09547,강북중학교,127.0233263705,37.6445148731,[108900010, 109900007, 109900008]
108900123,09548,삼양시장.롯데마트,127.0174313527,37.6251006761,[108900009]
107900341,08810,선잠로3길입구,126.9969398162,37.5960448369,[107900003]
107900340,08809,선잠로3길입구,126.9971763099,37.5959108324,[107900003]
107900349,08963,두산아파트3단지,127.038847725,37.6051689886,[107900017]
107900348,08955,동덕여대정문앞,127.0412407894,37.6058750873,[107900017]
107900347,08940,동덕여대오거리,127.0423605951,37.6043556295,[107900017]
